Id,AlgName,Ticker,YieldPercent,MaxDrawDown,AlfaSigma,YieldPercent3,MaxDrawDown3,AlfaSigma3,YieldPercent3MB,YieldPercent1MB,DealsCount,RecovTime,RecovTime3,ProfitFactor,ProfitFactor3,Winning,Winning3,ProfitablePercent,ProfitablePercent3,AverPercentProfit,AverPercentProfit3,AverPercentLoss,AverPercentLoss3,YieldPercent1W,YieldPercent2W,YieldPercent3W,YieldPercent1M
105413,Alfa_AO_Signal,SBER,65.7871036059178,-11.1294096989481,10.6642345160735,51.9061160495343,-21.3873341371863,4.79351144308879,16.500157640548,4.36256561249316,50,68,614,2.3311348878864,1.35645452336394,1.3112633744361,1.43992864787864,64,48.5074626865672,3.6471875,3.38215384615385,-2.70555555555556,-2.49057971014493,-1.00149667199999,NULL,NULL,NULL
105415,Alfa_CCI_PSAR,SBER,29.1861550844932,-4.38016761616995,6.13621032285999,28.3522026636712,-12.2297145525657,4.2735485926152,-2.45466039364382,-5.34269971791781,52,76,511,1.90972120442182,1.29131850628926,2.06249890077557,2.16608265571102,48.0769230769231,37.3493975903614,2.3564,2.25451612903226,-1.19185185185185,-1.09336538461538,-0.727306030904118,NULL,NULL,NULL
105441,Alfa_MA_SS,SBER,39.9425243287671,-7.85894208544908,10.0444886200836,48.0086254005478,-30.6541754049316,2.21170745663027,11.9667684050411,-1.73809518465753,46,63,97,2.23905740570682,1.39660465501932,3.48297818665505,6.28472094758694,39.1304347826087,18.1818181818182,3.84722222222222,4.30136363636364,-1.07357142857143,-0.763989898989899,-1.22183110816436,NULL,NULL,NULL
105435,Alfa_MACD_SMA,SBER,38.907351997589,-9.28450298178447,12.0149651158038,83.3624590516164,-7.2079066046719,13.8184045137947,7.42870044098631,-1.46557740668492,83,68,106,1.84733668511956,1.6823685230604,2.53349031102111,2.80972887356479,42.1686746987952,37.4517374517375,2.43514285714286,2.41742268041237,-0.925208333333333,-0.857098765432099,-0.695250511999993,NULL,NULL,NULL
105436,Alfa_MACD_SMA,SBER,29.6264230191781,-4.12730871889415,4.92581267141624,49.3090157023561,-9.8910344271616,8.05220520051896,-2.93057998049315,-3.75438341194521,62,56,185,1.80364122704667,1.51820105463004,3.05834816760088,3.18573336053518,37.0967741935484,32.2751322751323,2.67434782608696,2.56016393442623,-0.94025641025641,-0.83359375,0,NULL,NULL,NULL
105437,Alfa_MACD_SMA,SBER,35.8253992269589,-7.08031539565861,11.9079689627129,72.9685746456986,-7.38596040541329,12.4999441872164,-0.058292960000003,-3.21973473468493,68,89,89,1.79883718603036,1.69444775023651,3.09399995997223,3.00482067708608,36.7647058823529,36.0576923076923,3.248,2.67813333333333,-1.02627906976744,-0.880601503759399,-0.110595617753442,NULL,NULL,NULL
105438,Alfa_MACD_SMA,SBER,25.5666323186849,-3.33195919949978,8.43579443933879,28.3919611022466,-15.230683272504,4.46394171397095,0.806673836054798,-2.90444626126028,50,64,245,1.87390895281598,1.31145125412818,2.58777903007921,2.72781860858661,42,32.4675324675325,2.51952380952381,2.6516,-0.994827586206897,-0.981826923076923,0.205864082630124,NULL,NULL,NULL
105439,Alfa_MACD_SMA,SBER,40.2308480085479,-5.431761632,14.6020097309116,73.915430396274,-9.98515910317301,8.52575787352685,4.09092874104108,-1.26628782093153,55,57,287,2.11005071503276,1.75367607416658,3.16507607254914,3.11136077674716,40,36.046511627907,3.54272727272727,3.20629032258064,-1.07212121212121,-0.998181818181818,-1.78301534400001,NULL,NULL,NULL
105442,Alfa_PC,SBER,22.1381802351781,-9.96978040174203,6.59233999441626,52.3664069183562,-7.89141355801334,8.85112234465969,2.66088146936987,-1.52049459265753,42,136,177,1.83615822192009,1.80797358469143,2.22271784758748,2.04508487448703,45.2380952380952,46.9230769230769,2.45631578947368,2.11967213114754,-1.15652173913043,-1.11521739130435,0,NULL,NULL,NULL
105443,Alfa_RegrCoef_Signal,SBER,88.7197698410961,-6.31047250062595,10.7834058428031,81.8235353567126,-31.716025054265,3.65265031149621,1.69778220142471,-3.81135845983562,143,65,365,1.95193456005145,1.30279383834946,1.92482435782852,1.69293530865733,50.3496503496504,43.4883720930233,2.44347222222222,2.07909090909091,-1.33183098591549,-1.29650205761317,0.894623266191768,NULL,NULL,NULL
105422,Alfa_Regress_SMA_Cross,SBER,31.227226206904,-8.04014541002733,7.9076043156738,35.208191208767,-31.8255051309589,2.20250738165186,8.16219814465755,-3.63099481227396,54,111,111,1.77569970986397,1.26951658809638,3.86475819205688,5.59741404751586,31.4814814814815,18.4873949579832,4.01294117647059,4.21068181818182,-1.01891891891892,-0.838505154639175,-1.22183110816436,NULL,NULL,NULL
105444,Alfa_PC_AO,SBER,28.0290227890412,-4.38132998241483,9.59230024797568,36.9607693442194,-7.56762410842989,5.66440746613437,1.53328086487671,-3.80087255342466,48,87,333,1.89910650209095,1.38579440790928,1.47708283495963,1.62680213102394,56.25,46,2.1262962962963,2.15173913043478,-1.54761904761905,-1.41098765432099,-1.10924217950684,NULL,NULL,NULL
105445,Alfa_Regress,SBER,70.9864624672876,-11.6936778266996,9.5342113375319,63.3630080376985,-31.3352289348295,2.70237803609011,2.08733597961642,0.946484277260243,115,61,457,1.75072713596794,1.24294414040137,1.49658932590807,1.49906596327196,53.9130434782609,45.3296703296703,2.59435483870968,2.18763636363636,-1.7922641509434,-1.49462311557789,0.160625570630121,NULL,NULL,NULL
105521,Alfa_SO_Signal_MA,GAZP,35.8640990603288,-10.1354954472877,8.86930735604838,17.5410570278905,-50.4756476419257,2.21886384897007,16.3658345061918,6.71797714882191,46,48,1007,2.12381623657943,1.13228590131365,2.52835266259456,1.45310024001918,45.6521739130435,43.7956204379562,3.3247619047619,2.75433333333333,-1.3192,-1.87558441558442,-0.293421781205468,NULL,NULL,NULL
105522,Alfa_SMA_Signal_Regress,GAZP,35.5801918252603,-10.4925991132603,5.9384246477594,50.5251014263013,-15.8547706754765,3.82435238635604,18.9295354567124,8.2763086433425,32,48,330,2.36665974888006,1.51090431703683,2.08822919018829,1.57257388099751,53.125,49,3.74,3.35428571428571,-1.84066666666667,-2.20470588235294,-1.79338686799998,NULL,NULL,NULL
105517,Alfa_Momentum_MA,GAZP,41.6487295333698,-7.95101032025734,9.94542401277596,8.00581470854786,-55.6986455169446,1.09558707842962,12.4546055357261,4.17923085654798,78,96,1027,2.17682274839771,1.05042004004679,1.86584807005518,1.5522873925136,53.8461538461538,40.3587443946188,1.90047619047619,2.03988888888889,-1.03472222222222,-1.31781954887218,0.88904980049316,NULL,NULL,NULL
105518,Alfa_Momentum_MA,GAZP,39.744568784219,-9.22953554810961,8.24201044562484,30.148969545589,-42.0365704337652,3.16924868287209,21.5043979037808,6.91043254520552,52,77,951,2.24192371454769,1.24010057481338,2.4212776117115,1.65982692321175,48.0769230769231,42.7631578947368,2.974,2.63861538461539,-1.25481481481481,-1.57,-0.279304953698621,NULL,NULL,NULL
105519,Alfa_Momentum_MA,GAZP,34.6525734374246,-8.45360993725271,8.38323241713947,28.0598629494247,-35.7998843896583,3.97596008633129,15.596634458137,7.17410387841097,50,99,932,2.0975155448484,1.22706370616412,2.0975155448484,1.5192217314413,50,44.6808510638298,2.7288,2.64571428571429,-1.3388,-1.72871794871795,0.0390248887671325,NULL,NULL,NULL
105520,Alfa_Momentum_MA,GAZP,29.2585714342465,-11.8076805172603,5.78016729308554,-3.28913990136994,-54.3223286267339,0.986819626632437,16.2752416227397,7.29180898273971,46,77,0,1.82987587842128,0.978169458449193,1.99622823100503,1.28792312029144,47.8260869565217,43.1654676258993,3.02318181818182,2.714,-1.57375,-2.09278481012658,-1.1578953189041,NULL,NULL,NULL
105202,Alfa_Regress_SMA_Cross,GMKN,26.6372736767123,-9.10269350203058,6.25846100567566,-11.4078248219178,-54.8536582136986,0.816637377170405,5.6975861369863,-0.909205183561644,34,221,0,2.00903340557328,0.90313475781985,1.58607900439996,0.989147591897931,55.8823529411765,47.7272727272727,3.61842105263158,3.48357142857143,-2.19466666666667,-3.67804347826087,2.8741496,NULL,NULL,NULL
105205,Alfa_RegrCoef_Signal,GMKN,33.5761652493151,-4.31140172076715,10.8013869579898,16.7672344767123,-24.8408025126547,0.281290833535367,5.9100450739726,1.29665368767123,61,88,902,2.07007241173965,1.11918128504865,2.1390748254643,1.72485586283969,49.1803278688525,39.3518518518519,2.67433333333333,2.54717647058824,-1.24096774193548,-1.53267175572519,-3.8665093369863,NULL,NULL,NULL
105203,Alfa_SMA_Signal_Regress,GMKN,29.1506216438356,-7.33860349745278,9.27412734985981,2.53146327671234,-31.2023701524499,-0.168937813123311,5.83829150684932,3.67134036164384,63,76,1070,1.80022325224281,1.01687396566722,2.11060657159502,1.35583195422297,46.031746031746,42.8571428571429,2.82413793103448,2.68833333333333,-1.33029411764706,-2.08740384615385,-1.00860012054795,NULL,NULL,NULL
105142,Alfa_PC_AO,VTBR,21.8727212867398,-4.77678624178497,10.6817954502718,57.793512938959,-15.2198311458207,8.52179147160457,4.94461858704115,-0.128584329999978,43,83,276,2.38259070796706,1.76524987879614,3.30915376106536,3.26571227577286,41.8604651162791,35.0877192982456,1.72444444444444,2.20275,-0.5064,-0.612837837837838,0.526425132493135,NULL,NULL,NULL
105143,Alfa_PC_AO,VTBR,37.1100310496713,-9.26778922318853,10.7462320099324,5.4516732520275,-88.9580918426859,0.106973951217053,3.80467461432875,0.71919065783562,92,73,1041,1.75648219217811,1.01987977564951,2.49605364151626,1.86518553564731,41.304347826087,35.3503184713376,1.84289473684211,1.64918918918919,-0.736481481481482,-0.81256157635468,0.232415459835598,NULL,NULL,NULL
